PropertyID,Street,ZestimateDate,ZestimateAmount,SaleDate,SaleAmount,ZestimateOnSaleDate,,Delta of FandG,
48832581, PALATINE AVE N ,7/1/1997,"$184,698.00",7/14/2006,"$477,500.00","$503,964.00",,,
48832582, PALATINE AVE N ,7/1/1997,"$182,520.00",#N/A,#N/A,#N/A,,,
48832583, Palatine Ave N ,7/1/1997,"$232,612.00",#N/A,#N/A,#N/A,,,
48832584, PALATINE AVE N ,7/1/1997,"$183,284.00",7/28/2000,"$305,000.00","$284,002.00",,,
48832585, PALATINE AVE N ,7/1/2005,"$600,276.00",#N/A,#N/A,#N/A,,,
48832586, PALATINE AVE N ,7/1/1997,"$227,402.00",5/27/2005,"$538,000.00","$507,361.00",,,
48832587, PALATINE AVE N ,7/1/1997,"$226,484.00",6/27/2001,"$350,000.00","$341,579.00",,,
48832588, Palatine Ave N ,7/1/1997,"$257,835.00",#N/A,#N/A,#N/A,,,
48832589,N 67TH ST  ,7/1/1997,"$208,424.00",8/24/2001,"$335,000.00","$317,921.00",,,
48832590, GREENWOOD AVE N ,7/1/1997,"$164,464.00",#N/A,#N/A,#N/A,,,
48832591, PALATINE AVE N ,7/1/1997,"$264,970.00",12/29/2000,"$275,000.00","$370,890.00",,,
48832592, PALATINE AVE N ,7/1/1997,"$203,110.00",5/10/2004,"$428,480.00","$401,207.00",,,
48832593,N 70th St  ,7/1/1997,"$180,258.00",8/9/2000,"$269,900.00","$272,954.00",,,
48832594, Palatine Ave N ,7/1/1997,"$275,631.00",#N/A,#N/A,#N/A,,,
48832595, Palatine Ave N ,7/1/1997,"$267,180.00",#N/A,#N/A,#N/A,,,
48832596, PALATINE AVE N ,7/1/1997,"$175,125.00",4/27/2001,"$235,000.00","$261,571.00",,,
48832599,N 70TH ST  ,7/1/1997,"$196,974.00",#N/A,#N/A,#N/A,,,
48832601,N 70th St  ,7/1/1997,"$215,373.00",#N/A,#N/A,#N/A,,,
48833049, Sunnyside Ave N ,7/1/1997,"$217,802.00",#N/A,#N/A,#N/A,,,
48833052,N 75th St  ,7/1/1997,"$200,333.00",#N/A,#N/A,#N/A,,,
48833056,E Green Lake Dr N ,7/1/1997,"$302,112.00",#N/A,#N/A,#N/A,,,
48833057, BAGLEY AVE N ,7/1/1997,"$310,175.00",2/28/2002,"$475,000.00","$516,339.00",,,
48833058,E GREEN LAKE DR N ,7/1/1997,"$291,714.00",#N/A,#N/A,#N/A,,,
48833059,E Green Lake Dr N ,7/1/1997,"$284,030.00",#N/A,#N/A,#N/A,,,
48833060, BAGLEY AVE N ,7/1/1997,"$306,613.00",9/30/1996,"$238,000.00","$264,532.00",,,
48833061, BAGLEY AVE N ,7/1/1997,"$188,704.00",#N/A,#N/A,#N/A,,,
49140075, PHINNEY AVE N ,7/1/1997,"$146,274.00",6/8/2007,"$660,000.00","$369,496.00",,"$290,504.00",
48833063,N 75th St  ,7/1/1997,"$306,410.00",#N/A,#N/A,#N/A,,,
48833064,N 75th St  ,7/1/1997,"$276,781.00",5/15/2003,"$457,400.00","$453,289.00",,,
48833065, Meridian Ave N ,7/1/1997,"$411,239.00",#N/A,#N/A,#N/A,,,
48833066,E Green Lake Dr N ,7/1/1997,"$290,037.00",#N/A,#N/A,#N/A,,,
48833067,E Green Lake Dr N ,7/1/1997,"$353,307.00",6/15/2005,"$987,000.00","$778,219.00",,,
48833068,E Green Lake Dr N ,7/1/1997,"$392,716.00",10/14/2005,"$1,040,000.00","$949,736.00",,,
48833069,E Green Lake Dr N ,7/1/1997,"$293,974.00",#N/A,#N/A,#N/A,,,
48833070,E Green Lake Dr N ,7/1/1997,"$366,648.00",#N/A,#N/A,#N/A,,,
48833071,E Green Lake Dr N ,7/1/1997,"$292,267.00",1/12/2006,"$750,000.00","$673,724.00",,,
48833072, Meridian Ave N ,7/1/1997,"$267,392.00",#N/A,#N/A,#N/A,,,
48833073, MERIDIAN AVE N ,7/1/1997,"$321,967.00",7/30/1999,"$400,000.00","$425,383.00",,,
48833074,N 75th St  ,7/1/1997,"$334,722.00",#N/A,#N/A,#N/A,,,
48833075,N 75TH ST  ,7/1/1997,"$280,594.00",#N/A,#N/A,#N/A,,,
48833076,N 75th St  ,7/1/1997,"$311,034.00",#N/A,#N/A,#N/A,,,
48833077, ORIN CT N ,7/1/1997,"$278,111.00",#N/A,#N/A,#N/A,,,
48833078, ORIN CT N ,7/1/1997,"$262,312.00",#N/A,#N/A,#N/A,,,
48833079,E Green Lake Dr N ,7/1/1997,"$355,692.00",#N/A,#N/A,#N/A,,,
48833080,E Green Lake Dr N ,7/1/1997,"$352,415.00",#N/A,#N/A,#N/A,,,
48833081,E Green Lake Dr N ,7/1/1997,"$358,951.00",3/25/1998,"$440,000.00","$405,497.00",,,
48833082,E GREEN LAKE DR N ,7/1/1997,"$518,314.00",#N/A,#N/A,#N/A,,,
49011706,N 46TH ST  ,7/1/1999,"$310,895.00",3/26/2007,"$653,500.00","$603,213.00",,"$50,287.00",
48833085,E GREEN LAKE DR N ,7/1/1998,"$330,716.00",12/9/2002,"$490,000.00","$435,312.00",,,
48833086,E GREEN LAKE DR N ,7/1/1998,"$330,968.00",7/21/2003,"$485,000.00","$446,425.00",,,
48833087,E GREEN LAKE DR N ,7/1/1998,"$373,077.00",5/31/2002,"$820,000.00","$612,651.00",,,
48833088,E GREEN LAKE DR N ,7/1/1998,"$412,554.00",6/21/2001,"$595,000.00","$541,076.00",,,
48833089, STROUD AVE N ,7/1/1997,"$247,799.00",8/31/2000,"$403,000.00","$360,583.00",,,
48833090, STROUD AVE N ,7/1/1997,"$340,498.00",6/15/2005,"$749,000.00","$740,948.00",,,
48833091, WALLINGFORD AVE N ,7/1/1997,"$231,953.00",4/25/1997,"$138,710.00","$231,807.00",,,
48833092,N 80TH ST  ,7/1/1997,"$222,128.00",5/30/2006,"$595,000.00","$549,410.00",,,
48833093,N 80TH ST  ,7/1/1997,"$225,403.00",10/19/1998,"$265,000.00","$264,226.00",,,
48833094, Wallingford Ave N ,7/1/1997,"$248,436.00",#N/A,#N/A,#N/A,,,
48833095,N 80TH ST  ,7/1/1997,"$199,613.00",8/13/2004,"$340,000.00","$388,624.00",,,
48833096, STROUD AVE N ,7/1/1997,"$208,538.00",2/14/1996,"$155,000.00","$198,436.00",,,
48833097, Stroud Ave N ,7/1/1997,"$255,786.00",#N/A,#N/A,#N/A,,,
48833098, STROUD AVE N ,7/1/1997,"$217,543.00",10/29/1997,"$272,000.00","$222,836.00",,,
48833099, STROUD AVE N ,7/1/1997,"$223,993.00",8/22/2003,"$400,000.00","$395,213.00",,,
48833100, Stroud Ave N ,7/1/1997,"$283,221.00",#N/A,#N/A,#N/A,,,
48833101, Stroud Ave N ,7/1/1997,"$244,063.00",#N/A,#N/A,#N/A,,,
48833102, STROUD AVE N ,7/1/1997,"$210,810.00",6/29/2001,"$335,000.00","$339,229.00",,,
48833103,N 80TH ST  ,7/1/1997,"$190,586.00",5/20/2002,"$225,000.00","$317,388.00",,,
48833104,N 80th St  ,7/1/1997,"$189,203.00",#N/A,#N/A,#N/A,,,
48833105, Stroud Ave N ,7/1/1997,"$170,480.00",#N/A,#N/A,#N/A,,,
48833106, STROUD AVE N ,7/1/1997,"$217,653.00",6/30/2000,"$354,500.00","$333,752.00",,,
48833107, Stroud Ave N ,7/1/1997,"$293,626.00",#N/A,#N/A,#N/A,,,
48833108, STROUD AVE N ,7/1/1997,"$251,435.00",6/20/2003,"$455,000.00","$435,530.00",,,
48833109, STROUD AVE N ,7/1/1997,"$309,929.00",#N/A,#N/A,#N/A,,,
48833110, STROUD AVE N ,7/1/1997,"$240,531.00",5/24/1996,"$226,000.00","$203,982.00",,,
48833111, Stroud Ave N ,7/1/1997,"$195,809.00",10/31/2006,"$455,000.00","$555,514.00",,,
48833112, STROUD AVE N ,7/1/1997,"$311,442.00",#N/A,#N/A,#N/A,,,
48833113, STROUD AVE N ,7/1/1997,"$342,101.00",7/11/1997,"$262,000.00","$342,101.00",,,
48833114, Stroud Ave N ,7/1/2004,"$974,853.00",#N/A,#N/A,#N/A,,,
48833115, STROUD AVE N ,7/1/2004,"$989,088.00",#N/A,#N/A,#N/A,,,
48833116, STROUD AVE N ,7/1/1997,"$313,628.00",4/3/2002,"$595,000.00","$518,283.00",,,
48766553, BURKE AVE N ,7/1/2005,"$427,733.00",1/31/2007,"$650,000.00","$601,460.00",,"$48,540.00",
48833118,N 80th St  ,7/1/1997,"$176,408.00",#N/A,#N/A,#N/A,,,
48833119,N 80th St  ,7/1/1997,"$142,673.00",#N/A,#N/A,#N/A,,,
48833120,N 78th St  ,7/1/1997,"$256,161.00",#N/A,#N/A,#N/A,,,
48833121,N 78TH ST  ,7/1/1997,"$325,978.00",#N/A,#N/A,#N/A,,,
48833122,N 78TH ST  ,7/1/1997,"$317,335.00",9/16/2003,"$144,580.00","$543,502.00",,,
48833123,N 78th St  ,7/1/1997,"$299,444.00",#N/A,#N/A,#N/A,,,
48833124,N 78th St  ,7/1/1997,"$221,888.00",#N/A,#N/A,#N/A,,,
48833125,N 78th St  ,7/1/1997,"$350,003.00",#N/A,#N/A,#N/A,,,
48833126,N 78TH ST  ,7/1/1997,"$192,998.00",#N/A,#N/A,#N/A,,,
48833127,N 78TH ST  ,7/1/1997,"$184,080.00",8/10/2006,"$420,000.00","$522,348.00",,,
48833128,N 78th St  ,7/1/1997,"$282,836.00",#N/A,#N/A,#N/A,,,
48833129,N 78th St  ,7/1/1997,"$351,761.00",#N/A,#N/A,#N/A,,,
48833130,N 78th St  ,7/1/1997,"$384,993.00",#N/A,#N/A,#N/A,,,
48833131,N 78TH ST  ,7/1/1997,"$370,348.00",#N/A,#N/A,#N/A,,,
48833132,N 78TH ST  ,7/1/1997,"$286,441.00",#N/A,#N/A,#N/A,,,
48833133,N 78th St  ,7/1/1997,"$311,074.00",#N/A,#N/A,#N/A,,,
48833134,N 78TH ST  ,7/1/1997,"$248,162.00",#N/A,#N/A,#N/A,,,
48833135,N 78th St  ,7/1/1997,"$299,677.00",2/26/1999,"$342,000.00","$363,315.00",,,
48833136,N 78TH ST  ,7/1/1997,"$168,358.00",6/4/1999,"$175,000.00","$215,752.00",,,
48833137,N 77TH ST  ,7/1/1997,"$307,679.00",#N/A,#N/A,#N/A,,,
48833138,N 77TH ST  ,7/1/1997,"$261,581.00",8/12/2004,"$640,000.00","$514,793.00",,,
48833139,N 77TH ST  ,7/1/1997,"$282,892.00",#N/A,#N/A,#N/A,,,
48833140,N 77th St  ,7/1/1997,"$303,971.00",#N/A,#N/A,#N/A,,,
48833141,N 77TH ST  ,7/1/1997,"$505,596.00",#N/A,#N/A,#N/A,,,
48833142,N 77TH ST  ,7/1/1997,"$293,711.00",1/17/2003,"$513,000.00","$472,749.00",,,
48833143,N 77TH ST  ,7/1/1997,"$123,190.00",#N/A,#N/A,#N/A,,,
48833144,N 77TH ST  ,7/1/1997,"$230,155.00",#N/A,#N/A,#N/A,,,
48833145,N 77TH ST  ,7/1/1997,"$325,538.00",6/24/2003,"$525,000.00","$593,692.00",,,
48833146,N 77th St  ,7/1/1997,"$223,264.00",#N/A,#N/A,#N/A,,,
48833147,N 77TH ST  ,7/1/1997,"$217,176.00",5/31/2000,"$295,000.00","$306,959.00",,,
48833148,N 77TH ST  ,7/1/1997,"$284,143.00",12/3/2004,"$695,000.00","$534,688.00",,,
48833149,N 77th St  ,7/1/1997,"$257,607.00",#N/A,#N/A,#N/A,,,
48833150,N 77th St  ,7/1/1997,"$275,999.00",#N/A,#N/A,#N/A,,,
48833151,N 77TH ST  ,7/1/1997,"$288,054.00",6/7/2000,"$385,000.00","$398,995.00",,,
48833152, ORIN CT N ,7/1/1997,"$301,706.00",6/23/2003,"$750,000.00","$529,866.00",,,
48833153, ORIN CT N ,7/1/1997,"$394,161.00",9/10/1999,"$499,000.00","$584,954.00",,,
48833154, ORIN CT N ,7/1/1997,"$370,623.00",#N/A,#N/A,#N/A,,,
48833155, Orin Ct N ,7/1/1997,"$286,105.00",#N/A,#N/A,#N/A,,,
48833156, ORIN CT N ,7/1/1997,"$211,685.00",1/21/1997,"$226,000.00","$202,650.00",,,
48833157, ORIN CT N ,7/1/1997,"$382,376.00",7/12/1999,"$510,000.00","$554,592.00",,,
48833158, ORIN CT N ,7/1/1997,"$669,077.00",10/15/1996,"$405,000.00","$591,460.00",,,
48833159, BAGLEY AVE N ,7/1/1997,"$245,201.00",11/17/2000,"$379,950.00","$356,400.00",,,
48833160, BAGLEY AVE N ,7/1/1997,"$194,723.00",10/30/2003,"$389,950.00","$345,138.00",,,
48833161, Bagley Ave N ,7/1/1997,"$187,861.00",#N/A,#N/A,#N/A,,,
48833162, Bagley Ave N ,7/1/1997,"$149,298.00",#N/A,#N/A,#N/A,,,
48833163, BAGLEY AVE N ,7/1/1997,"$311,750.00",5/27/2004,"$619,000.00","$578,348.00",,,
48833164, BAGLEY AVE N ,7/1/1997,"$244,157.00",6/19/1998,"$233,000.00","$275,069.00",,,
48833165, Bagley Ave N ,7/1/1997,"$271,529.00",#N/A,#N/A,#N/A,,,
48833166, BAGLEY AVE N ,7/1/1997,"$305,322.00",6/24/1999,"$485,000.00","$404,846.00",,,
48833167, BAGLEY AVE N ,7/1/1997,"$285,715.00",#N/A,#N/A,#N/A,,,
48833168, Bagley Ave N ,7/1/1997,"$308,416.00",#N/A,#N/A,#N/A,,,
48833169, BAGLEY AVE N ,7/1/1997,"$266,188.00",4/14/2003,"$474,000.00","$445,044.00",,,
48833170,N 75TH ST  ,7/1/1997,"$249,340.00",11/30/2001,"$379,950.00","$400,056.00",,,
48833171,N 75th St  ,7/1/1997,"$276,792.00",#N/A,#N/A,#N/A,,,
48833172,N 75TH ST  ,7/1/1997,"$196,511.00",#N/A,#N/A,#N/A,,,
48833173,N 75TH ST  ,7/1/1997,"$241,980.00",8/26/1997,"$267,500.00","$241,487.00",,,
48833174,N 75TH ST  ,7/1/1997,"$245,922.00",12/8/2005,"$594,950.00","$552,789.00",,,
48833175,N 75TH ST  ,7/1/2004,"$888,519.00",#N/A,#N/A,#N/A,,,
48833176,N 75TH ST  ,7/1/1997,"$332,433.00",#N/A,#N/A,#N/A,,,
48833177,N 75TH ST  ,7/1/1997,"$290,151.00",3/8/1996,"$226,000.00","$256,953.00",,,
48833178, BAGLEY AVE N ,7/1/1997,"$282,188.00",#N/A,#N/A,#N/A,,,
48833179, BAGLEY AVE N ,7/1/1997,"$305,071.00",#N/A,#N/A,#N/A,,,
48833180, BAGLEY AVE N ,7/1/1997,"$260,224.00",3/21/2002,"$405,000.00","$408,780.00",,,
48833181, BAGLEY AVE N ,7/1/1997,"$274,283.00",3/24/2005,"$599,500.00","$551,879.00",,,
48833182, CORLISS AVE N ,7/1/1997,"$262,745.00",3/30/1998,"$255,000.00","$283,702.00",,,
48833183, CORLISS AVE N ,7/1/1997,"$270,181.00",3/31/1997,"$310,000.00","$253,995.00",,,
48833184, CORLISS AVE N ,7/1/1997,"$393,334.00",5/20/1998,"$407,000.00","$515,297.00",,,
48833185, BAGLEY AVE N ,7/1/1997,"$197,852.00",5/15/1997,"$213,950.00","$193,794.00",,,
48833186, BAGLEY AVE N ,7/1/1997,"$279,690.00",#N/A,#N/A,#N/A,,,
48833187, BAGLEY AVE N ,7/1/1997,"$245,779.00",9/30/2005,"$615,000.00","$559,382.00",,,
48833188, Bagley Ave N ,7/1/1997,"$251,073.00",#N/A,#N/A,#N/A,,,
48833189, Corliss Ave N ,7/1/1997,"$194,591.00",#N/A,#N/A,#N/A,,,
48833190, Corliss Ave N ,7/1/1997,"$258,502.00",#N/A,#N/A,#N/A,,,
48833191, CORLISS AVE N ,7/1/1997,"$255,825.00",#N/A,#N/A,#N/A,,,
48833192, CORLISS AVE N ,7/1/1997,"$274,324.00",1/15/2003,"$540,000.00","$462,377.00",,,
48833193, Bagley Ave N ,7/1/1997,"$187,198.00",#N/A,#N/A,#N/A,,,
48833194, BAGLEY AVE N ,7/1/1997,"$214,418.00",10/21/2003,"$354,800.00","$378,264.00",,,
48833195, BAGLEY AVE N ,7/1/1997,"$174,664.00",#N/A,#N/A,#N/A,,,
48833196, BAGLEY AVE N ,7/1/1997,"$248,924.00",#N/A,#N/A,#N/A,,,
48833197, CORLISS AVE N ,7/1/1997,"$251,535.00",#N/A,#N/A,#N/A,,,
48833198, Corliss Ave N ,7/1/1997,"$201,482.00",#N/A,#N/A,#N/A,,,
48833199, CORLISS AVE N ,7/1/1997,"$289,588.00",8/28/2003,"$463,000.00","$516,588.00",,,
48833200, CORLISS AVE N ,7/1/1997,"$247,492.00",4/2/2001,"$400,000.00","$364,431.00",,,
48833201, Bagley Ave N ,7/1/1997,"$228,868.00",#N/A,#N/A,#N/A,,,
48833202, BAGLEY AVE N ,7/1/1997,"$217,953.00",4/24/1998,"$274,700.00","$242,735.00",,,
48833203, Bagley Ave N ,7/1/1997,"$307,558.00",#N/A,#N/A,#N/A,,,
48833204,N 77TH ST  ,7/1/1997,"$240,596.00",10/9/2002,"$380,000.00","$398,919.00",,,
48833205, CORLISS AVE N ,7/1/1997,"$236,463.00",3/26/1996,"$179,950.00","$210,068.00",,,
48833206,N 77th St  ,7/1/1997,"$205,478.00",#N/A,#N/A,#N/A,,,
48833207, Corliss Ave N ,7/1/1997,"$234,390.00",#N/A,#N/A,#N/A,,,
48833208, CORLISS AVE N ,7/1/1997,"$321,886.00",11/8/2002,"$690,000.00","$556,126.00",,,
48833209, Corliss Ave N ,7/1/1997,"$309,336.00",#N/A,#N/A,#N/A,,,
48833210, CORLISS AVE N ,7/1/1997,"$207,872.00",#N/A,#N/A,#N/A,,,
48833211, CORLISS AVE N ,7/1/1997,"$212,185.00",3/20/1998,"$229,900.00","$228,047.00",,,
48833212, CORLISS AVE N ,7/1/1997,"$217,791.00",#N/A,#N/A,#N/A,,,
48833213, Corliss Ave N ,7/1/1997,"$265,736.00",#N/A,#N/A,#N/A,,,
48833214, Corliss Ave N ,7/1/1997,"$282,630.00",#N/A,#N/A,#N/A,,,
48833215, CORLISS AVE N ,7/1/1997,"$270,928.00",#N/A,#N/A,#N/A,,,
48833216, CORLISS AVE N ,7/1/1997,"$262,915.00",#N/A,#N/A,#N/A,,,
48833217, CORLISS AVE N ,7/1/1997,"$248,358.00",3/7/1997,"$160,000.00","$223,501.00",,,
48833218, Corliss Ave N ,7/1/1997,"$271,665.00",#N/A,#N/A,#N/A,,,
48833219, CORLISS AVE N ,7/1/1997,"$274,332.00",#N/A,#N/A,#N/A,,,
48833220, Corliss Ave N ,7/1/1997,"$229,957.00",#N/A,#N/A,#N/A,,,
48833221, Corliss Ave N ,7/1/1997,"$172,886.00",#N/A,#N/A,#N/A,,,
48769007, DAYTON AVE N ,7/1/2001,"$329,773.00",3/23/2007,"$650,000.00","$553,021.00",,"$96,979.00",
48833223, CORLISS AVE N ,7/1/1997,"$274,056.00",7/20/2006,"$695,000.00","$719,048.00",,,
48833224, SUNNYSIDE AVE N ,7/1/1997,"$363,577.00",#N/A,#N/A,#N/A,,,
48833225, SUNNYSIDE AVE N ,7/1/1997,"$275,060.00",#N/A,#N/A,#N/A,,,
48833226, SUNNYSIDE AVE N ,7/1/1997,"$222,088.00",#N/A,#N/A,#N/A,,,
48833227, Sunnyside Ave N ,7/1/1997,"$303,638.00",#N/A,#N/A,#N/A,,,
48833228, SUNNYSIDE AVE N ,7/1/1997,"$231,650.00",4/16/2001,"$445,000.00","$344,180.00",,,
48833229, SUNNYSIDE AVE N ,7/1/1997,"$203,518.00",9/14/2001,"$340,000.00","$344,436.00",,,
48833230, SUNNYSIDE AVE N ,7/1/1997,"$231,471.00",#N/A,#N/A,#N/A,,,
48833231, SUNNYSIDE AVE N ,7/1/1997,"$221,815.00",6/14/2004,"$396,000.00","$433,402.00",,,
48833232, SUNNYSIDE AVE N ,7/1/1997,"$258,514.00",3/6/1996,"$255,000.00","$213,230.00",,,
48833233, Sunnyside Ave N ,7/1/1997,"$169,698.00",#N/A,#N/A,#N/A,,,
48833234, Sunnyside Ave N ,7/1/1997,"$277,320.00",#N/A,#N/A,#N/A,,,
48833235, Sunnyside Ave N ,7/1/1997,"$324,817.00",8/5/2004,"$710,000.00","$641,605.00",,,
48833236, SUNNYSIDE AVE N ,7/1/1997,"$273,598.00",#N/A,#N/A,#N/A,,,
48833237, SUNNYSIDE AVE N ,7/1/1997,"$270,792.00",7/26/2000,"$400,500.00","$385,980.00",,,
48833238,N 77th St  ,7/1/1997,"$287,178.00",#N/A,#N/A,#N/A,,,
48833239,N 77th St  ,7/1/1997,"$257,593.00",#N/A,#N/A,#N/A,,,
48833240, Sunnyside Ave N ,7/1/1997,"$283,722.00",#N/A,#N/A,#N/A,,,
48833241, SUNNYSIDE AVE N ,7/1/1997,"$222,803.00",11/29/2004,"$350,000.00","$456,597.00",,,
48833242, Sunnyside Ave N ,7/1/1997,"$191,575.00",#N/A,#N/A,#N/A,,,
48833243, SUNNYSIDE AVE N ,7/1/1997,"$272,814.00",5/3/2004,"$895,000.00","$558,339.00",,,
48833244, Sunnyside Ave N ,7/1/1997,"$227,192.00",#N/A,#N/A,#N/A,,,
48833245, Sunnyside Ave N ,7/1/1997,"$255,102.00",#N/A,#N/A,#N/A,,,
48833246, SUNNYSIDE AVE N ,7/1/1997,"$232,184.00",#N/A,#N/A,#N/A,,,
48833247, SUNNYSIDE AVE N ,7/1/1997,"$295,986.00",4/30/2002,"$497,000.00","$531,461.00",,,
48833248, Sunnyside Ave N ,7/1/1997,"$317,058.00",4/12/2002,"$659,950.00","$534,288.00",,,
48833249, SUNNYSIDE AVE N ,7/1/2004,"$841,546.00",#N/A,#N/A,#N/A,,,
48833250, SUNNYSIDE AVE N ,7/1/1997,"$206,573.00",5/17/1999,"$255,000.00","$279,216.00",,,
48833251, SUNNYSIDE AVE N ,7/1/1997,"$297,830.00",9/30/1999,"$478,000.00","$420,545.00",,,
48833252, Sunnyside Ave N ,7/1/1997,"$225,024.00",#N/A,#N/A,#N/A,,,
48833263,N 75TH ST  ,7/1/1997,"$262,680.00",#N/A,#N/A,#N/A,,,
48833265,N 75th St  ,7/1/1997,"$151,093.00",#N/A,#N/A,#N/A,,,
48833280, Sunnyside Ave N ,7/1/1997,"$317,297.00",9/6/2002,"$490,000.00","$537,000.00",,,
48833282, Corliss Ave N ,7/1/1997,"$393,842.00",3/19/2004,"$781,000.00","$696,154.00",,,
48833283,E Green Lake Dr N ,7/1/1997,"$300,658.00",8/15/2000,"$625,000.00","$457,031.00",,,
48833284,E GREEN LAKE DR N ,7/1/1997,"$284,199.00",#N/A,#N/A,#N/A,,,
48833285,E GREEN LAKE DR N ,7/1/1997,"$321,962.00",2/16/2001,"$605,000.00","$529,663.00",,,
48833286, Corliss Ave N ,7/1/1997,"$317,110.00",#N/A,#N/A,#N/A,,,
48833287,E GREEN LAKE DR N ,7/1/1997,"$249,630.00",#N/A,#N/A,#N/A,,,
48833288,E GREEN LAKE DR N ,7/1/1997,"$262,039.00",#N/A,#N/A,#N/A,,,
48833289, BAGLEY AVE N ,7/1/1997,"$271,130.00",#N/A,#N/A,#N/A,,,
48833290, BAGLEY AVE N ,7/1/1997,"$272,893.00",4/19/1996,"$186,100.00","$235,455.00",,,
48833291,E GREEN LAKE DR N ,7/1/1997,"$294,114.00",#N/A,#N/A,#N/A,,,
48833292,E GREEN LAKE DR N ,7/1/1997,"$225,883.00",7/24/2002,"$475,000.00","$371,818.00",,,
48833293, ORIN CT N ,7/1/1997,"$172,630.00",7/1/1998,"$300,000.00","$207,515.00",,,
48833294, ASHWORTH AVE N ,7/1/1997,"$189,795.00",#N/A,#N/A,#N/A,,,
48833295, ASHWORTH AVE N ,7/1/1997,"$190,552.00",#N/A,#N/A,#N/A,,,
48833296,W Green Lake Dr N ,7/1/1997,"$260,949.00",#N/A,#N/A,#N/A,,,
48833297,W Green Lake Dr N ,7/1/1997,"$255,734.00",#N/A,#N/A,#N/A,,,
48833298, Ashworth Ave N ,7/1/1997,"$247,066.00",#N/A,#N/A,#N/A,,,
48833299, Ashworth Ave N ,7/1/1998,"$285,061.00",8/2/2004,"$445,000.00","$439,570.00",,,
48833300, ASHWORTH AVE N ,7/1/1998,"$287,477.00",11/29/2005,"$480,000.00","$556,902.00",,,
48833301, ASHWORTH AVE N ,7/1/1997,"$248,639.00",6/14/2005,"$485,000.00","$503,091.00",,,
48833302, Ashworth Ave N ,7/1/1997,"$189,683.00",8/30/2002,"$280,000.00","$297,864.00",,,
48833303, Ashworth Ave N ,7/1/1997,"$246,722.00",6/28/2002,"$347,000.00","$381,280.00",,,
48833304, Ashworth Ave N ,7/1/1997,"$246,936.00",8/20/2004,"$412,000.00","$437,542.00",,,
48833305, ASHWORTH AVE N ,7/1/1997,"$192,479.00",#N/A,#N/A,#N/A,,,
48833306, ASHWORTH AVE N ,7/1/1997,"$229,252.00",8/31/2006,"$700,000.00","$565,478.00",,,
48833307,N 80TH ST  ,7/1/1998,"$169,097.00",#N/A,#N/A,#N/A,,,
48833308,N 80TH ST  ,7/1/1998,"$143,969.00",#N/A,#N/A,#N/A,,,
48833309,N 80TH ST  ,7/1/1998,"$168,315.00",7/17/2001,"$310,000.00","$227,564.00",,,
48833310, DENSMORE AVE N ,7/1/2003,"$322,628.00",#N/A,#N/A,#N/A,,,
48833311, DENSMORE AVE N ,7/1/2003,"$337,003.00",#N/A,#N/A,#N/A,,,
48833312, DENSMORE AVE N ,7/1/2003,"$406,780.00",#N/A,#N/A,#N/A,,,
48833313, DENSMORE AVE N ,7/1/2003,"$384,527.00",#N/A,#N/A,#N/A,,,
48833314, DENSMORE AVE N ,7/1/2003,"$416,571.00",#N/A,#N/A,#N/A,,,
48833315, Densmore Ave N ,7/1/2003,"$393,430.00",#N/A,#N/A,#N/A,,,
48833316, Densmore Ave N ,7/1/2003,"$345,985.00",#N/A,#N/A,#N/A,,,
48833317, DENSMORE AVE N ,7/1/2003,"$388,982.00",9/29/1997,"$232,000.00","$219,199.00",,,
48833318, DENSMORE AVE N ,7/1/2003,"$312,370.00",#N/A,#N/A,#N/A,,,
48833319, Wallingford Ave N ,7/1/2003,"$309,721.00",#N/A,#N/A,#N/A,,,
48833320, Wallingford Ave N ,7/1/2003,"$396,289.00",#N/A,#N/A,#N/A,,,
48833321, WALLINGFORD AVE N ,7/1/2003,"$366,729.00",12/30/2005,"$405,000.00","$477,439.00",,,
48833322, WALLINGFORD AVE N ,7/1/2003,"$402,974.00",5/8/2000,"$280,000.00","$324,172.00",,,
48919475,N 43RD ST  ,7/1/2005,"$556,439.00",3/15/2007,"$650,000.00","$624,515.00",,"$25,485.00",
48833669,N Allen Pl  ,7/1/2003,"$98,207.00",#N/A,#N/A,#N/A,,,
48833670,N Allen Pl  ,7/1/2003,"$100,941.00",#N/A,#N/A,#N/A,,,
48833671,N Allen Pl  ,7/1/2003,"$116,227.00",#N/A,#N/A,#N/A,,,
48833672,N Allen Pl  ,7/1/2003,"$118,095.00",#N/A,#N/A,#N/A,,,
48833673,N Allen Pl  ,7/1/2003,"$117,938.00",#N/A,#N/A,#N/A,,,
48833674,N Allen Pl  ,7/1/2003,"$116,084.00",#N/A,#N/A,#N/A,,,
48833675,N Allen Pl  ,7/1/2003,"$116,246.00",#N/A,#N/A,#N/A,,,
48833676,N Allen Pl  ,7/1/2003,"$119,266.00",#N/A,#N/A,#N/A,,,
48833677,N Allen Pl  ,7/1/2003,"$122,035.00",#N/A,#N/A,#N/A,,,
48833678,N 78th St  ,7/1/2003,"$370,040.00",#N/A,#N/A,#N/A,,,
48833679,N 78th St  ,7/1/2003,"$374,043.00",1/26/2001,"$289,000.00","$334,288.00",,,
